,tweet_id,name,verified,created_at,retweet_count,favorite_count,followers_count,hashtags,text,clean_text,textblob_sentiment,textblob_summary,vader_sentiment_pos,vader_sentiment_neg,vader_sentiment_neu,vader_sentiment_compound,vader_summary
8138,694,May,True,Mon Apr 04 08:15:18 +0000 2022,1518,1605,158839,"[{'text': 'Upril', 'indices': [18, 24]}, {'text': 'BTC', 'indices': [66, 70]}, {'text': 'cryptocurrency', 'indices': [74, 89]}, {'text': 'Crypto', 'indices': [91, 98]}, {'text': 'altcoin', 'indices': [100, 108]}]","Once again, Happy #Upril 😍
Shill me your projects for this month 
#BTC    #cryptocurrency  #Crypto  #altcoin… https://t.co/1OpvBW1hPO","['happy', 'upril', 'shill', 'project', 'month', 'btc', 'cryptocurrency', 'crypto', 'altcoin', 'httpstco1opvbw1hpo']",0.8,Positive,0.291,0.0,0.709,0.5719,Positive
8141,697,Crypto Jack,True,Mon Apr 04 12:00:20 +0000 2022,76,396,31910,"[{'text': 'BTC', 'indices': [48, 52]}, {'text': 'BNB', 'indices': [55, 59]}, {'text': 'ETH', 'indices': [62, 66]}, {'text': 'VET', 'indices': [68, 72]}, {'text': 'XRP', 'indices': [73, 77]}, {'text': 'SHIB', 'indices': [79, 84]}, {'text': 'KISHU', 'indices': [85, 91]}, {'text': 'DOGE', 'indices': [92, 97]}, {'text': 'CRO', 'indices': [99, 103]}, {'text': 'KASTA', 'indices': [105, 111]}]","Which Crypto project  you believe strongly ?🚀
 
#BTC  
#BNB  
#ETH 
#VET
#XRP 
#SHIB
#KISHU
#DOGE 
#CRO 
#KASTA… https://t.co/BRlFToSGsC","['crypto', 'project', 'believe', 'strongly', 'btc', 'bnb', 'eth', 'vet', 'xrp', 'shib', 'kishu', 'doge', 'cro', 'kasta', 'httpstcobrlftosgsc']",0.4333333333333333,Positive,0.13,0.0,0.87,0.2732,Positive
8157,713,Michael Saylor⚡️,True,Mon Apr 04 14:00:46 +0000 2022,419,2239,2302017,[],“The Intel Blockscale ASIC is going to play a major role in helping bitcoin mining companies achieve both sustainab… https://t.co/cyE3YhCvJc,"['', 'intel', 'blockscale', 'asic', 'going', 'play', 'major', 'role', 'helping', 'bitcoin', 'mining', 'company', 'achieve', 'sustainab', 'httpstcocye3yhcvjc']",0.0625,Positive,0.277,0.0,0.723,0.5574,Positive
8158,714,Lark Davis,True,Mon Apr 04 02:18:40 +0000 2022,397,3389,940266,"[{'text': 'bitcoin', 'indices': [17, 25]}]","Just over 96,000 #bitcoin a month leaving exchanges. At that rate there will be no BTC left on exchanges by the end… https://t.co/ZP4zO9iAqS","['96000', 'bitcoin', 'month', 'leaving', 'exchange', 'rate', 'btc', 'left', 'exchange', 'end', 'httpstcozp4zo9iaqs']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8159,715,Bitcoin News,True,Mon Apr 04 05:31:48 +0000 2022,476,1414,2481852,"[{'text': 'crypto', 'indices': [29, 36]}, {'text': 'cryptocurrency', 'indices': [53, 68]}, {'text': 'bitcoin', 'indices': [69, 77]}]",Indonesia has decided to tax #crypto income at 0.1%. #cryptocurrency #bitcoin $BTC https://t.co/91yyRa5RmI,"['indonesia', 'decided', 'tax', 'crypto', 'income', '01', 'cryptocurrency', 'bitcoin', 'btc', 'httpstco91yyra5rmi']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8160,716,May,True,Mon Apr 04 08:15:18 +0000 2022,1518,1605,158839,"[{'text': 'Upril', 'indices': [18, 24]}, {'text': 'BTC', 'indices': [66, 70]}, {'text': 'cryptocurrency', 'indices': [74, 89]}, {'text': 'Crypto', 'indices': [91, 98]}, {'text': 'altcoin', 'indices': [100, 108]}]","Once again, Happy #Upril 😍
Shill me your projects for this month 
#BTC    #cryptocurrency  #Crypto  #altcoin… https://t.co/1OpvBW1hPO","['happy', 'upril', 'shill', 'project', 'month', 'btc', 'cryptocurrency', 'crypto', 'altcoin', 'httpstco1opvbw1hpo']",0.8,Positive,0.291,0.0,0.709,0.5719,Positive
8161,717,Ash WSB,True,Mon Apr 04 15:51:33 +0000 2022,296,670,428459,"[{'text': 'BTC', 'indices': [29, 33]}]",How should we distribute $3k #BTC?,"['distribute', '3k', 'btc']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8162,718,ZebPay,True,Mon Apr 04 13:07:24 +0000 2022,66,61,83011,"[{'text': 'BTC', 'indices': [17, 21]}]",Over the weekend #BTC was trading fairly range-bound with low volumes. The asset has seen profit booking from highe… https://t.co/mrUGdGSQGx,"['weekend', 'btc', 'trading', 'fairly', 'rangebound', 'low', 'volume', 'asset', 'seen', 'profit', 'booking', 'highe', 'httpstcomrugdgsqgx']",0.35,Positive,0.309,0.12,0.571,0.5106,Positive
8163,719,Crypto Rover,True,Mon Apr 04 12:23:42 +0000 2022,98,703,146584,"[{'text': 'BTC', 'indices': [27, 31]}]","THE CLOCK IS TICKING... ⏰

#BTC https://t.co/lvx9TLhyqX","['clock', 'ticking', 'btc', 'httpstcolvx9tlhyqx']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8164,720,Crypto Jack,True,Mon Apr 04 12:00:20 +0000 2022,76,396,31910,"[{'text': 'BTC', 'indices': [48, 52]}, {'text': 'BNB', 'indices': [55, 59]}, {'text': 'ETH', 'indices': [62, 66]}, {'text': 'VET', 'indices': [68, 72]}, {'text': 'XRP', 'indices': [73, 77]}, {'text': 'SHIB', 'indices': [79, 84]}, {'text': 'KISHU', 'indices': [85, 91]}, {'text': 'DOGE', 'indices': [92, 97]}, {'text': 'CRO', 'indices': [99, 103]}, {'text': 'KASTA', 'indices': [105, 111]}]","Which Crypto project  you believe strongly ?🚀
 
#BTC  
#BNB  
#ETH 
#VET
#XRP 
#SHIB
#KISHU
#DOGE 
#CRO 
#KASTA… https://t.co/BRlFToSGsC","['crypto', 'project', 'believe', 'strongly', 'btc', 'bnb', 'eth', 'vet', 'xrp', 'shib', 'kishu', 'doge', 'cro', 'kasta', 'httpstcobrlftosgsc']",0.4333333333333333,Positive,0.13,0.0,0.87,0.2732,Positive
8165,721,Crypto.com,True,Mon Apr 04 03:57:52 +0000 2022,45,239,1904211,"[{'text': 'ATOM', 'indices': [36, 41]}, {'text': 'AAVE', 'indices': [43, 48]}, {'text': 'DOT', 'indices': [50, 54]}, {'text': 'ETH', 'indices': [56, 60]}, {'text': 'BTC', 'indices': [62, 66]}, {'text': 'CRO', 'indices': [72, 76]}]","Easily manage 500+ coins, including #ATOM, #AAVE, #DOT, #ETH, #BTC, and #CRO

Launch DeFi Wallet 👉… https://t.co/tim5gxfSc6","['easily', 'manage', '500', 'coin', 'including', 'atom', 'aave', 'dot', 'eth', 'btc', 'cro', 'launch', 'defi', 'wallet', 'httpstcotim5gxfsc6']",0.43333333333333335,Positive,0.146,0.0,0.854,0.34,Positive
8166,722,LunarCrush,True,Mon Apr 04 06:18:59 +0000 2022,30,117,259474,"[{'text': 'BTC', 'indices': [13, 17]}]","Top trending #BTC news with most shares across social media:

""Vietnam’s🇻🇳 Government Is Developing A Framework To… https://t.co/TRNlGLvbT4","['top', 'trending', 'btc', 'news', 'share', 'across', 'social', 'medium', 'vietnam', 'government', 'developing', 'framework', 'httpstcotrnlglvbt4']",0.26666666666666666,Positive,0.267,0.0,0.733,0.4588,Positive
8168,724,Wirex,True,Mon Apr 04 07:00:29 +0000 2022,24,69,41535,"[{'text': 'BTC', 'indices': [108, 112]}]","Get industry best interest % just for HODLing your bags. This is going to change your crypto-game forever. 
#BTC… https://t.co/ZHfLgEMVBu","['get', 'industry', 'best', 'interest', 'hodling', 'bag', 'going', 'change', 'cryptogame', 'forever', 'btc', 'httpstcozhflgemvbu']",1.0,Positive,0.419,0.0,0.581,0.802,Positive
8171,727,Poloniex Exchange,True,Mon Apr 04 14:51:46 +0000 2022,8,40,473135,"[{'text': 'HODLERS', 'indices': [14, 22]}, {'text': 'Bitcoin', 'indices': [23, 31]}, {'text': 'BTC', 'indices': [32, 36]}]","Are you ready #HODLERS #Bitcoin #BTC 
We will be there at Bitcoin 2022 🚀 https://t.co/g85cZydmld","['ready', 'hodlers', 'bitcoin', 'btc', 'bitcoin', '2022', 'httpstcog85czydmld']",0.2,Positive,0.294,0.0,0.706,0.3612,Positive
8172,728,Grey Jabesi,True,Mon Apr 04 12:17:00 +0000 2022,9,60,11284,"[{'text': 'BTC', 'indices': [26, 30]}, {'text': 'crypto', 'indices': [43, 50]}]","You should be buying more #BTC this week!

#crypto","['buying', 'btc', 'week', 'crypto']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8178,5,Bitcoin News,True,Mon Mar 28 12:03:06 +0000 2022,76,135,2481841,"[{'text': 'bitcoin', 'indices': [18, 26]}, {'text': 'ethereum', 'indices': [31, 40]}]","""When you look at #bitcoin and #ethereum in particular, it's pretty clear to me that those are commodities,” said t… https://t.co/gmwhpFflZL","['look', 'bitcoin', 'ethereum', 'particular', 'pretty', 'clear', 'commodity', 'said', 'httpstcogmwhpfflzl']",0.1722222222222222,Positive,0.453,0.0,0.547,0.7003,Positive
8196,23,LunarCrush,True,Mon Mar 28 00:35:45 +0000 2022,200,508,259473,"[{'text': 'bitcoin', 'indices': [63, 71]}, {'text': 'ethereum', 'indices': [80, 89]}, {'text': 'xrp', 'indices': [98, 102]}]","Top 10 Coins by Social volume over the last 24 hours.

1⃣ $btc #bitcoin
2⃣ $eth #ethereum
3⃣ $xrp #xrp
4⃣ $cake… https://t.co/tLQL9i88rN","['top', '10', 'coin', 'social', 'volume', 'last', '24', 'hour', '1', 'btc', 'bitcoin', '2', 'eth', 'ethereum', '3', 'xrp', 'xrp', '4', 'cake', 'httpstcotlql9i88rn']",0.17777777777777778,Positive,0.107,0.0,0.893,0.2023,Positive
8205,32,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739542,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8210,37,Bitcoin Magazine,True,Mon Mar 28 19:53:18 +0000 2022,1620,7762,2278358,"[{'text': 'bitcoin', 'indices': [68, 76]}]",JUST IN: Canadian Prime Minister candidate purchases his lunch with #bitcoin 🙌  🇨🇦 https://t.co/JfgFPk0zcl,"['canadian', 'prime', 'minister', 'candidate', 'purchase', 'lunch', 'bitcoin', 'httpstcojfgfpk0zcl']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8218,45,Ash WSB,True,Mon Mar 28 03:01:09 +0000 2022,3132,2438,428450,"[{'text': 'BTC', 'indices': [5, 9]}]",$400 #BTC to 4 people from my dope community end tomorrow. Just retweet and be following me.,"['400', 'btc', '4', 'people', 'dope', 'community', 'end', 'tomorrow', 'retweet', 'following']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8219,46,CZ 🔶 Binance,True,Mon Mar 28 22:26:55 +0000 2022,2618,10758,5519191,"[{'text': 'BTC', 'indices': [12, 16]}]","If you sold #BTC under $50,000. https://t.co/hNvVzsXX7C","['sold', 'btc', '50000', 'httpstcohnvvzsxx7c']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8221,48,OKX,True,Mon Mar 28 01:54:09 +0000 2022,213,1059,824485,"[{'text': 'BTC', 'indices': [25, 29]}]","Did you buy the dip 👀? 

#BTC traded over $47k for the first time since Jan 3rd. Over $7b of $BTC products exchange… https://t.co/72B1MeqU55","['buy', 'dip', 'btc', 'traded', '47k', 'first', 'time', 'since', 'jan', '3rd', '7b', 'btc', 'product', 'exchange', 'httpstco72b1mequ55']",0.125,Positive,0.0,0.0,1.0,0.0,Neutral
8222,49,Investing.com,True,Mon Mar 28 16:00:00 +0000 2022,88,511,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'BITCOIN', 'indices': [5, 13]}]",#BTC #BITCOIN https://t.co/kQC3U5vvb3,"['', 'btc', 'bitcoin', 'httpstcokqc3u5vvb3']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8224,51,Johnny_KuCoin,True,Mon Mar 28 03:45:43 +0000 2022,79,380,53161,"[{'text': 'BTC', 'indices': [38, 42]}, {'text': 'HODL', 'indices': [43, 48]}]","GM. First time to reach 47k in 2022?

#BTC #HODL https://t.co/QY5rjmnMKQ","['gm', 'first', 'time', 'reach', '47k', '2022', 'btc', 'hodl', 'httpstcoqy5rjmnmkq']",0.25,Positive,0.121,0.0,0.879,0.0258,Neutral
8225,52,Ash WSB,True,Mon Mar 28 02:57:21 +0000 2022,100,521,428450,"[{'text': 'BTC', 'indices': [5, 9]}]",$150 #BTC to Upandcomig 🚀 https://t.co/0oHlc2Wqct,"['150', 'btc', 'upandcomig', 'httpstco0ohlc2wqct']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8226,53,YourPop,True,Mon Mar 28 04:03:45 +0000 2022,92,796,161982,"[{'text': 'BTC', 'indices': [0, 4]}]",#BTC $47k 🚀🚀🚀🚀🚀🚀🚀🚀🚀,"['', 'btc', '47k', '']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8227,54,Investing.com,True,Mon Mar 28 04:45:23 +0000 2022,52,296,739544,"[{'text': 'BTC', 'indices': [53, 57]}, {'text': 'BITCOIN', 'indices': [58, 66]}]","*BITCOIN'S WEEKEND RALLY ERASES LOSSES FOR THE YEAR

#BTC #BITCOIN https://t.co/qysJG8gGJj","['bitcoins', 'weekend', 'rally', 'era', 'loss', 'year', 'btc', 'bitcoin', 'httpstcoqysjg8ggjj']",0.0,Neutral,0.0,0.223,0.777,-0.3182,Negative
8228,55,Investing.com,True,Mon Mar 28 18:54:34 +0000 2022,62,291,739544,"[{'text': 'BTC', 'indices': [69, 73]}, {'text': 'BITCOIN', 'indices': [74, 82]}]","*BITCOIN CLIMBS ABOVE $48,000 TO REACH HIGHEST SINCE DECEMBER 2021 

#BTC #BITCOIN https://t.co/CQFWX27vvv","['bitcoin', 'climb', '48000', 'reach', 'highest', 'since', 'december', '2021', 'btc', 'bitcoin', 'httpstcocqfwx27vvv']",0.0,Neutral,0.099,0.0,0.901,0.0258,Neutral
8231,58,LunarCrush,True,Mon Mar 28 00:35:45 +0000 2022,200,508,259473,"[{'text': 'bitcoin', 'indices': [63, 71]}, {'text': 'ethereum', 'indices': [80, 89]}, {'text': 'xrp', 'indices': [98, 102]}]","Top 10 Coins by Social volume over the last 24 hours.

1⃣ $btc #bitcoin
2⃣ $eth #ethereum
3⃣ $xrp #xrp
4⃣ $cake… https://t.co/tLQL9i88rN","['top', '10', 'coin', 'social', 'volume', 'last', '24', 'hour', '1', 'btc', 'bitcoin', '2', 'eth', 'ethereum', '3', 'xrp', 'xrp', '4', 'cake', 'httpstcotlql9i88rn']",0.17777777777777778,Positive,0.107,0.0,0.893,0.2023,Positive
8235,62,Bitcoin News,True,Mon Mar 28 12:03:06 +0000 2022,76,135,2481841,"[{'text': 'bitcoin', 'indices': [18, 26]}, {'text': 'ethereum', 'indices': [31, 40]}]","""When you look at #bitcoin and #ethereum in particular, it's pretty clear to me that those are commodities,” said t… https://t.co/gmwhpFflZL","['look', 'bitcoin', 'ethereum', 'particular', 'pretty', 'clear', 'commodity', 'said', 'httpstcogmwhpfflzl']",0.1722222222222222,Positive,0.453,0.0,0.547,0.7003,Positive
8243,70,MAJESTIC,True,Mon Mar 28 20:21:00 +0000 2022,49,164,95757,"[{'text': 'eth', 'indices': [100, 104]}, {'text': 'bitcoin', 'indices': [105, 113]}]",We have a bullish crypto market at the moment. Waiting for dips might be futile. $shib @StreamerInu #eth #bitcoin  $ape are on fire 👏,"['bullish', 'crypto', 'market', 'moment', 'waiting', 'dip', 'might', 'futile', 'shib', 'streamerinu', 'eth', 'bitcoin', 'ape', 'fire', '']",0.0,Neutral,0.0,0.306,0.694,-0.6486,Negative
8245,72,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8261,88,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8272,99,Bitcoin News,True,Tue Mar 29 23:33:07 +0000 2022,168,521,2481843,"[{'text': 'bitcoin', 'indices': [44, 52]}, {'text': 'ether', 'indices': [54, 60]}, {'text': 'solana', 'indices': [66, 73]}]","Robert Kiyosaki has suggested investors buy #bitcoin, #ether, and #solana, predicting that the U.S. dollar is “abou… https://t.co/963Wpt6Lr8","['robert', 'kiyosaki', 'suggested', 'investor', 'buy', 'bitcoin', 'ether', 'solana', 'predicting', 'u', 'dollar', 'abou', 'httpstco963wpt6lr8']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8295,122,Bitcoin Magazine,True,Tue Mar 29 12:46:58 +0000 2022,493,3362,2278359,[],"JUST IN: MacroStrategy, a subsidiary of MicroStrategy, closed a $205 million bitcoin-collateralized loan to purchas… https://t.co/dcNs2Jmm58","['macrostrategy', 'subsidiary', 'microstrategy', 'closed', '205', 'million', 'bitcoincollateralized', 'loan', 'purchas', 'httpstcodcns2jmm58']",-0.1,Negative,0.0,0.0,1.0,0.0,Neutral
8296,123,Blockworks,True,Tue Mar 29 12:46:41 +0000 2022,535,4019,286546,"[{'text': 'Bitcoin', 'indices': [95, 103]}]",JUST IN: Michael Saylor's MicroStrategy closes a $205M bitcoin-collateralized loan to buy more #Bitcoin https://t.co/zRW27nEWK6,"['michael', 'saylors', 'microstrategy', 'close', '205m', 'bitcoincollateralized', 'loan', 'buy', 'bitcoin', 'httpstcozrw27newk6']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8298,125,Michael Saylor⚡️,True,Tue Mar 29 11:56:10 +0000 2022,981,9623,2302008,"[{'text': 'bitcoin', 'indices': [32, 40]}]","Give me a lever long enough and #bitcoin on which to place it, and I shall move the world.","['give', 'lever', 'long', 'enough', 'bitcoin', 'place', 'shall', 'move', 'world']",-0.025,Negative,0.0,0.0,1.0,0.0,Neutral
8300,127,Blockworks,True,Tue Mar 29 12:15:50 +0000 2022,298,2043,286546,"[{'text': 'bitcoin', 'indices': [62, 70]}]","Canadians should have the freedom to use other money, such as #bitcoin

- Canadian Prime Minister candidate https://t.co/jpRbhRgB9A","['canadian', 'freedom', 'use', 'money', 'bitcoin', 'canadian', 'prime', 'minister', 'candidate', 'httpstcojprbhrgb9a']",0.0,Neutral,0.318,0.0,0.682,0.6369,Positive
8303,130,Bitcoin Magazine,True,Tue Mar 29 14:28:19 +0000 2022,934,7278,2278359,"[{'text': 'BTC', 'indices': [61, 65]}]","""If you don’t see an attack on Proof-of-Work as an attack on #BTC, you understand neither."" - U.S. Congressman https://t.co/MIgS5He41h","['see', 'attack', 'proofofwork', 'attack', 'btc', 'understand', 'neither', 'u', 'congressman', 'httpstcomigs5he41h']",0.0,Neutral,0.0,0.47,0.53,-0.7351,Negative
8305,132,Silvina Escudero,True,Tue Mar 29 21:32:16 +0000 2022,735,761,869557,"[{'text': 'altcoin', 'indices': [34, 42]}, {'text': 'memecoin', 'indices': [43, 52]}, {'text': 'NFTs', 'indices': [53, 58]}, {'text': 'GameFi', 'indices': [59, 66]}, {'text': 'metaverse', 'indices': [67, 77]}, {'text': 'BTC', 'indices': [78, 82]}, {'text': 'ETH', 'indices': [83, 87]}, {'text': 'cryptocurrecy', 'indices': [88, 102]}]","▫️Shill me the next 100x gem! 💎👀

#altcoin #memecoin #NFTs #GameFi #metaverse #BTC #ETH #cryptocurrecy","['', 'shill', 'next', '100x', 'gem', 'altcoin', 'memecoin', 'nfts', 'gamefi', 'metaverse', 'btc', 'eth', 'cryptocurrecy']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8307,134,MMCrypto,True,Tue Mar 29 11:06:57 +0000 2022,266,2854,853889,"[{'text': 'BTC', 'indices': [31, 35]}]",Luna holds now $1.1 Billion in #BTC!,"['luna', 'hold', '11', 'billion', 'btc']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8308,135,Ash WSB,True,Tue Mar 29 16:20:57 +0000 2022,148,445,428452,"[{'text': 'BTC', 'indices': [16, 20]}, {'text': 'BTC', 'indices': [38, 42]}, {'text': 'BTC', 'indices': [60, 64]}, {'text': 'BTC', 'indices': [82, 86]}, {'text': 'BTC', 'indices': [104, 108]}]","iPhone 4 - 2857 #BTC 
iPhone 5 - 16.6 #BTC 
iPhone 6 - 2.17 #BTC 
iPhone 7 - 1.28 #BTC 
iPhone 8 - 0.24 #BTC 
iPhon… https://t.co/ieVmvOw8lZ","['iphone', '4', '2857', 'btc', 'iphone', '5', '166', 'btc', 'iphone', '6', '217', 'btc', 'iphone', '7', '128', 'btc', 'iphone', '8', '024', 'btc', 'iphon', 'httpstcoievmvow8lz']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8309,136,Warren Davidson,True,Tue Mar 29 13:32:14 +0000 2022,87,1117,45430,"[{'text': 'BTC', 'indices': [36, 40]}]","In other words, “Please ban Bitcoin #BTC.” 

No. https://t.co/cl5UDwzDhC","['word', 'please', 'ban', 'bitcoin', 'btc', 'httpstcocl5udwzdhc']",0.0,Neutral,0.232,0.364,0.404,-0.3182,Negative
8310,137,Ash WSB,True,Tue Mar 29 22:45:21 +0000 2022,86,305,428452,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [11, 15]}, {'text': 'ALTCOINS', 'indices': [22, 31]}]",#BTC -&gt; #ETH -&gt; #ALTCOINS,"['', 'btc', 'gt', 'eth', 'gt', 'altcoins']",0.0,Neutral,0.583,0.0,0.417,0.4939,Positive
8311,138,Lynn❁,False,Tue Mar 29 20:03:40 +0000 2022,252,679,276020,"[{'text': 'BTC', 'indices': [18, 22]}]",Keep accumulating #BTC,"['keep', 'accumulating', 'btc']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8312,139,Lynn❁,False,Tue Mar 29 01:13:28 +0000 2022,64,542,276020,"[{'text': 'BTC', 'indices': [9, 13]}]","$100,000 #BTC in 2022 is inevitable.","['100000', 'btc', '2022', 'inevitable']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8314,141,OKX,True,Tue Mar 29 04:40:01 +0000 2022,29,136,824484,"[{'text': 'AlphaLeak', 'indices': [0, 10]}, {'text': 'OKX', 'indices': [14, 18]}, {'text': 'BTC', 'indices': [83, 87]}]",#AlphaLeak 💡: #OKX option traders were bullish in the past week 🐃. They built up a #BTC $60k Sep call option positi… https://t.co/wDRFiJMYw0,"['', 'alphaleak', 'okx', 'option', 'trader', 'bullish', 'past', 'week', 'built', 'btc', '60k', 'sep', 'call', 'option', 'positi', 'httpstcowdrfijmyw0']",-0.25,Negative,0.0,0.0,1.0,0.0,Neutral
8316,143,Crypto Rover,True,Tue Mar 29 14:53:41 +0000 2022,29,179,146582,"[{'text': 'BTC', 'indices': [80, 84]}]","WATCH MY RECENT UPDATE IN MY SIGNAL GROUP NOW!!!!

SH*T IS ABOUT TO GO DOWN FOR #BTC
👇👇👇
https://t.co/4JiC1vk6TI","['watch', 'recent', 'update', 'signal', 'group', 'sht', 'go', 'btc', 'httpstco4jic1vk6ti']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8332,159,Silvina Escudero,True,Tue Mar 29 21:32:16 +0000 2022,735,761,869557,"[{'text': 'altcoin', 'indices': [34, 42]}, {'text': 'memecoin', 'indices': [43, 52]}, {'text': 'NFTs', 'indices': [53, 58]}, {'text': 'GameFi', 'indices': [59, 66]}, {'text': 'metaverse', 'indices': [67, 77]}, {'text': 'BTC', 'indices': [78, 82]}, {'text': 'ETH', 'indices': [83, 87]}, {'text': 'cryptocurrecy', 'indices': [88, 102]}]","▫️Shill me the next 100x gem! 💎👀

#altcoin #memecoin #NFTs #GameFi #metaverse #BTC #ETH #cryptocurrecy","['', 'shill', 'next', '100x', 'gem', 'altcoin', 'memecoin', 'nfts', 'gamefi', 'metaverse', 'btc', 'eth', 'cryptocurrecy']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8336,163,The Moon,True,Tue Mar 29 08:03:16 +0000 2022,206,1149,1036863,"[{'text': 'Bitcoin', 'indices': [34, 42]}, {'text': 'ETH', 'indices': [46, 50]}]","Would you prefer having $5,000 in #Bitcoin or #ETH?

Both       $ETH        $BTC
👇            👇              👇","['would', 'prefer', '5000', 'bitcoin', 'eth', 'eth', 'btc', '']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8339,166,Ash WSB,True,Tue Mar 29 22:45:21 +0000 2022,86,305,428452,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [11, 15]}, {'text': 'ALTCOINS', 'indices': [22, 31]}]",#BTC -&gt; #ETH -&gt; #ALTCOINS,"['', 'btc', 'gt', 'eth', 'gt', 'altcoins']",0.0,Neutral,0.583,0.0,0.417,0.4939,Positive
8349,176,Bitcoin News,True,Tue Mar 29 23:33:07 +0000 2022,168,521,2481843,"[{'text': 'bitcoin', 'indices': [44, 52]}, {'text': 'ether', 'indices': [54, 60]}, {'text': 'solana', 'indices': [66, 73]}]","Robert Kiyosaki has suggested investors buy #bitcoin, #ether, and #solana, predicting that the U.S. dollar is “abou… https://t.co/963Wpt6Lr8","['robert', 'kiyosaki', 'suggested', 'investor', 'buy', 'bitcoin', 'ether', 'solana', 'predicting', 'u', 'dollar', 'abou', 'httpstco963wpt6lr8']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
8364,191,Bitcoin News,True,Wed Mar 30 12:33:01 +0000 2022,54,128,2481843,"[{'text': 'bitcoin', 'indices': [51, 59]}, {'text': 'crypto', 'indices': [105, 112]}]",“The interest-only term loan is secured by certain #bitcoin held in Macrostrategy’s collateral account.” #crypto… https://t.co/WSZuttW7kI,"['', 'interestonly', 'term', 'loan', 'secured', 'certain', 'bitcoin', 'held', 'macrostrategy', 'collateral', 'account', 'crypto', 'httpstcowszuttw7ki']",0.21428571428571427,Positive,0.324,0.0,0.676,0.5859,Positive
